10000 99910
76 5500 75380
76 5805 35860
76 6080 39140
76 6242 21000
76 6563 71900
76 6803 54910
76 7033 92690
76 7229 5570
76 8067 61150
76 8166 35580
76 8175 40810
76 8286 85120
76 8506 2390
76 8922 35990
76 9030 41280
76 9175 81320
77 78 67120
77 324 11160
77 506 9470
77 944 64460
77 1014 59430
77 1763 37580
77 2123 9160
77 2239 98180
77 2365 53630
77 2372 74330
77 2455 50940
77 2935 87910
77 3534 75940
77 3769 75930
77 4772 6030
77 5724 66100
77 6443 57590
77 7007 54450
77 7178 23440
77 7881 15660
77 8094 55100
77 8105 39470
77 8106 40460
77 8230 93270
77 8444 27610
77 8578 66780
77 8802 86810
77 8997 48110
77 9170 81510
78 79 94490
78 504 20260
78 1112 46620
78 1300 50670
78 1704 86620
78 2082 4380
78 2105 35280
78 2344 86820
78 3044 21260
78 3404 45750
78 3534 56760
78 3629 89210
78 4342 49280
78 4788 9280
78 5193 50360
78 6441 61810
78 7589 23790
78 7797 76040
78 8870 86230
78 9085 73570
78 9641 94600
79 80 52890
79 518 230
79 532 11440
79 896 34450
79 1275 13630
79 1491 65180
79 1637 15790
79 1750 3150
79 2582 5650
79 2668 33840
79 2739 52300
79 4398 21140
79 6060 59580
79 6387 38650
79 6938 22310
79 7179 77140
79 7350 48770
79 7574 83930
79 7893 95850
79 8067 75470
79 8194 57700
79 8802 36330
80 81 11360
80 722 49900
80 853 28560
80 1192 48090
80 1631 18300
80 2201 57590
80 2386 35810
80 3787 63520
80 3871 45350
80 6296 99670
80 8416 23310
80 8465 56280
80 9468 77800
80 9860 3680
80 9918 88820
81 82 50040
81 266 47660
81 657 80610
81 712 65290
81 869 72920
81 1113 12130
81 1580 6390
81 1842 26930
81 2145 80560
81 2153 74130
81 2328 16450
81 2435 7950
81 2589 36210
81 2615 38410
81 3390 77060
81 3674 95300
81 3768 28370
81 3882 77620
81 4597 9940
81 6133 44960
81 6429 63660
81 6493 1800
81 7001 71610
81 7260 75620
81 7261 74630
81 7402 22460
81 8586 54530
81 9979 40300
82 83 25460
82 1302 11500
82 1627 39760
82 1765 17990
82 1874 4210
82 1935 32400
82 2042 30200
82 2225 81450
82 2253 71450
82 2400 34900
82 2601 15180
82 2647 47590
82 3529 11780
82 3796 2120
82 4108 56930
82 5871 54610
82 6027 52210
82 6310 51490
82 6426 12230
82 6876 14500
82 6925 11640
82 6974 9430
82 7536 14430
82 7577 60060
82 8056 9300
82 8121 63320
82 9416 4170
83 84 36520
83 341 62390
83 587 69680
83 1901 89710
83 2873 93880
83 3049 26500
83 3657 67970
83 4347 7300
83 4409 47440
83 4567 89470
83 5946 8140
83 6653 70790
83 6919 64930
83 7611 90420
83 7925 29450
83 8126 39450
83 8534 59260
83 9451 10000
83 9548 82980
84 85 22950
84 889 3680
84 987 59700
84 1197 31380
84 1656 85900
84 3690 63770
84 3935 24120
84 4202 70910
84 4377 24180
84 4694 17220
84 4852 19320
84 5141 49080
84 5962 74380
84 6178 43150
84 6397 59850
84 7187 31980
84 7295 11730
84 7303 41710
84 7475 38950
84 7487 61000
84 8695 20210
84 8749 33580
84 9083 44650
84 9539 58080
84 9796 26320
84 9949 45030
85 86 22570
85 646 81600
85 945 71680
85 1482 73200
85 2358 41870
85 2419 98460
85 2662 7280
85 2945 72350
85 3116 96470
85 5461 96270
85 6655 48200
85 8381 96210
85 8922 85240
85 9430 99570
85 9650 27830
86 87 87210
86 1361 83640
86 1720 89600
86 1980 66510
86 2118 79230
86 2304 87370
86 3293 17390
86 3751 13050
86 4271 71760
86 4832 86900
86 6186 19300
86 6632 1760
86 6748 70000
86 7528 55390
86 8201 18980
86 8273 75760
86 8310 31880
86 8778 41870
86 8903 48130
86 8976 16830
86 9329 26010
86 9360 110
86 9628 18170
86 9760 4000
87 88 39930
87 706 38800
87 1620 51680
87 1936 38200
87 2029 92250
87 2925 48530
87 3263 48970
87 3744 18830
87 4115 74240
87 4158 41440
87 4176 38830
87 4459 91220
87 4483 92550
87 6350 50050
87 7835 78470
87 8180 69740
87 8298 46760
87 8534 15060
88 89 5040
88 395 73720
88 630 63910
88 1685 51040
88 5390 91570
88 6227 980
88 6473 55270
88 7697 27960
88 7817 63090
88 8031 7080
88 9031 83430
88 9245 57710
89 90 52520
89 474 6210
89 682 21520
89 1388 32960
89 1559 90570
89 1579 29960
89 2155 58940
89 2264 74090
89 3571 25110
89 3906 21040
89 4111 21120
89 4154 80260
89 4321 20700
89 5916 36730
89 6168 17740
89 6291 63190
89 6294 37600
89 7700 71850
89 7981 43780
89 8004 66300
89 8118 74300
89 8565 28750
89 9201 49160
89 9435 6620
90 91 45900
90 105 5490
90 1436 9340
90 1666 57280
90 2256 46500
90 2258 85450
90 2684 9450
90 3925 52830
90 3927 25160
90 4437 3750
90 4934 56100
90 5370 93270
90 6293 23670
90 6540 53330
90 6672 98410
90 6785 9790
90 6832 49310
90 8791 34410
90 9009 11640
90 9283 22600
91 92 70730
91 101 25440
91 140 42450
91 583 45650
91 743 60220
91 1068 9790
91 1129 80680
91 2044 52660
91 2388 77190
91 2484 96650
91 2675 25610
91 2716 15520
91 3042 30330
91 3049 43250
91 3685 11820
91 3841 21470
91 4672 20260
91 5083 67100
91 6197 14020
91 6310 99270
91 6561 87700
91 6616 15390
91 6989 50090
91 7160 12140
91 7190 23310
91 8502 93740
91 8913 14370
92 93 3070
92 102 38570
92 890 80780
92 1165 9640
92 1968 70130
92 2396 61770
92 2575 14620
92 2592 8940
92 3164 45860
92 3679 47550
92 4837 92290
92 5061 68040
92 5457 21170
92 6436 33770
92 7564 84340
92 7614 43310
92 9008 64720
93 94 31260
93 382 25940
93 895 77730
93 1641 21010
93 1688 30590
93 2677 53840
93 3102 7960
93 3793 4410
93 4126 12620
93 4461 22410
93 4535 12060
93 4887 91180
93 5225 86780
93 5392 24360
93 5858 31640
93 6143 96710
93 8094 94730
93 8134 88180
93 8286 61430
94 95 74340
94 289 71370
94 468 51050
94 569 83000
94 858 75590
94 987 4070
94 1902 45380
94 1999 49970
94 2183 1260
94 3063 11650
94 4858 14800
94 5217 66500
94 6959 4840
94 7199 76970
94 7873 73300
94 8201 23930
94 8338 47080
94 9104 82860
94 9674 96200
95 96 11890
95 130 88470
95 359 50080
95 868 44200
95 1267 14270
95 1298 76540
95 1579 95400
95 1691 61950
95 2664 38030
95 2869 26850
95 3137 34630
95 3212 52080
95 3908 91640
95 3972 65200
95 4048 91350
95 4122 490
95 4174 5320
95 4554 48710
95 4690 22770
95 4745 80080
95 5812 29360
95 6221 83700
95 6308 21210
95 6352 45590
95 6604 85390
95 6619 62590
95 7369 90950
95 7697 35470
95 8352 7060
95 8535 7170
95 9069 22400
95 9109 290
95 9201 34980
95 9472 58600
95 9738 16570
96 97 16650
96 408 10460
96 873 22570
96 1312 88770
96 2136 21110
96 2991 19510
96 3414 15020
96 3604 96340
96 3751 6570
96 3937 25090
96 4246 94510
96 4487 72970
96 5017 35350
96 5091 5340
96 5306 2760
96 5342 47600
96 5567 75090
96 5568 5360
96 6528 44570
96 6747 9390
96 7295 38590
96 7645 95280
96 8212 5930
96 8217 57750
96 9083 58560
96 9142 14210
96 9462 73990
96 9504 86660
96 9691 37570
97 98 60370
97 189 81010
97 317 2200
97 889 75970
97 1609 3600
97 2190 79700
97 2405 8540
97 2990 17550
97 3234 97280
97 4076 87630
97 4079 66680
97 4633 48770
97 5388 21190
97 5786 47480
97 5878 54020
97 6321 25030
97 7205 97150
97 7414 33050
97 8243 21200
97 8290 12330
97 8851 87850
97 8904 91700
97 9689 39140
98 99 77790
98 143 56250
98 707 1460
98 1275 64460
98 1676 56630
98 1807 6380
98 1982 21800
98 2416 19670
98 2845 11410
98 4908 13480
98 5027 19540
98 5239 37570
98 6122 8560
98 6861 54480
98 6962 29230
98 7024 28660
98 7049 94530
98 7771 11560
98 7830 7730
98 8025 6500
98 8121 86480
98 8838 73260
98 9254 85560
98 9950 46410
98 9970 48240
99 100 70290
99 123 32470
99 511 35480
99 661 68880
99 911 7880
99 1643 96220
99 3428 12070
99 4319 88540
99 4598 88910
99 4690 88180
99 5502 68920
99 5944 39510
99 6874 83570
99 7864 51920
99 8552 51110
99 8696 36900
99 8945 21590
99 9584 760
99 9748 55610
100 101 96810
100 1039 14630
100 1354 1000000000
100 2236 72530
100 2370 46500
100 2599 39770
100 2678 130
100 2722 80710
100 3097 15490
100 3394 24320
100 5903 74340
100 6100 96260
100 6997 77210
100 7091 11640
100 7379 16440
100 8469 6050
100 8547 16010
100 9135 46450
100 9271 41370
100 9312 87360
100 9877 79320
101 102 60260
101 371 44910
101 671 6570
101 1206 5630
101 1382 52460
101 1744 49200
101 2135 27110
101 2345 91290
101 2865 20730
101 3697 39530
101 3975 99790
101 4235 40080
101 4825 40550
101 5981 53800
101 6290 42400
101 8494 82680
101 8496 27920
101 9484 3530
101 9791 26090
102 103 94540
102 322 63540
102 1315 14880
102 2297 1660
102 2430 47530
102 2653 29220
102 3214 3650
102 3724 83430
102 5732 94310
102 6204 47150
102 6629 25710
102 6918 93410
102 7287 22040
102 7388 65860
102 8278 53990
102 9058 77270
102 9413 69280
102 9786 78230
103 104 93060
103 516 11010
103 749 76110
103 1179 27810
103 1240 3090
103 1524 28350
103 1561 92160
103 2028 39360
103 2687 73420
103 2816 36540
103 2818 57560
103 4298 74200
103 4580 37880
103 4730 47920
103 5832 78450
103 6064 63450
103 6891 6950
103 7144 27400
103 7790 18080
103 7841 22690
103 8027 77990
103 8742 25460
104 105 8110
104 514 34210
104 695 13180
104 978 33700
104 1156 84100
104 1986 61620
104 2455 70840
104 2483 2490
104 2514 17850
104 2544 67350
104 3015 94080
104 3251 46060
104 4892 94800
104 5118 22780
104 5219 54110
104 5601 36040
104 5785 69160
104 6578 5440
104 7081 97370
104 7310 60870
104 7406 48350
104 8516 61590
104 8720 91910
104 9305 59130
104 9529 73840
104 9857 97330
105 106 8460
105 980 60870
105 1152 92810
105 1479 52670
105 2094 75790
105 2374 98940
105 3266 77620
105 3617 9140
105 3757 24870
105 4361 96500
105 5053 1170
105 6673 62570
105 6702 73740
105 7265 77300
105 7542 33280
105 8504 59320
105 8972 13120
105 9733 90760
106 107 76880
106 429 36870
106 723 76600
106 864 10680
106 1018 82560
106 1269 40990
106 1315 14330
106 2115 70840
106 2622 50680
106 3659 55420
106 4021 31090
106 4139 84500
106 4198 71420
106 5639 24350
106 5828 87070
106 6134 22270
106 8036 9400
106 8107 2300
106 8573 34610
106 8776 16110
106 9552 29700
107 108 74820
107 198 34900
107 864 25350
107 869 4910
107 932 500
107 2129 7320
107 2276 9360
107 2376 25910
107 2854 29170
107 3268 42970
107 3417 2540
107 3816 6850
107 4550 82730
107 4713 19350
107 4861 40300
107 5385 26880
107 5538 66640
107 5890 58150
107 6505 78720
107 6659 70280
107 9006 38360
107 9023 12880
108 109 77060
108 168 3290
108 390 30980
108 2542 15140
108 2623 60340
108 2870 38670
108 2889 4090
108 3537 20460
108 3890 78500
108 3914 34800
108 4281 88900
108 4666 81760
108 4791 8990
108 5437 72370
108 5716 35170
108 5987 43780
108 6173 50170
108 6749 72500
108 6848 97330
108 8385 41550
108 8478 61380
108 8549 98520
108 9111 4830
108 9145 89190
108 9320 84260
108 9601 15680
108 9992 56870
109 110 29210
109 121 6760
109 272 9940
109 786 76430
109 800 36640
109 1149 50320
109 1476 29160
109 1484 58460
109 2097 48830
109 2618 58720
109 2659 76460
109 2663 15770
109 3211 48510
109 3641 65050
109 3706 93280
109 3852 95090
109 4075 54130
109 4188 53840
109 4470 62750
109 4490 37200
109 4593 97460
109 4789 96300
109 5201 72540
109 5230 3870
109 5282 16200
109 5820 29600
109 6178 97380
109 6665 97690
109 7224 42420
109 7656 99560
109 7763 7200
109 7904 79820
109 7957 17050
109 8221 52480
109 8265 25600
109 8682 17480
109 9150 28250
109 9504 16840
109 9874 39670
110 111 1980
110 122 46080
110 427 85640
110 695 56990
110 950 37930
110 1138 44020
110 1455 90570
110 1791 10670
110 2223 48630
110 2433 17270
110 2737 92790
110 3729 12470
110 3877 63430
110 4648 16260
110 5610 14050
110 6088 15080
110 6432 16370
110 6487 74770
110 7111 83430
110 8363 55770
110 8872 86330
110 9232 40890
110 9476 50610
111 112 34280
111 668 27060
111 1249 44700
111 1631 12240
111 1833 82140
111 2413 49300
111 2717 6090
111 2865 71560
111 2875 90620
111 3141 16450
111 3277 32470
111 3312 20130
111 3965 20480
111 3990 22970
111 4031 78820
111 4500 42170
111 5336 12050
111 6213 56640
111 6398 60710
111 7473 46930
111 7559 49720
111 7653 81810
111 9469 99850
112 113 27560
112 131 10030
112 492 83480
112 664 83130
112 1160 2400
112 1388 97790
112 1733 47110
112 2482 65710
112 2727 84680
112 2861 26320
112 3359 25920
112 3769 86740
112 4328 280
112 4819 15030
112 5046 55230
112 5096 5160
112 6651 69450
112 8013 60140
112 8045 24740
112 8368 74410
112 9710 47140
112 9980 47840
113 114 38240
113 158 58480
113 487 79320
113 536 64770
113 1818 26970
113 1844 86570
113 3959 36690
113 4323 89350
113 4543 2910
113 5285 52460
113 5377 68660
113 5613 11170
113 5857 78910
113 6264 1110
113 8170 38060
113 8527 200
113 8559 78700
113 9032 76720
113 9958 75310
114 115 86840
114 1725 76740
114 1930 33240
114 2436 92740
114 3078 21080
114 3302 70880
114 4280 41700
114 5485 32450
114 7911 38290
114 8368 13360
114 8381 48970
114 9816 1150
115 116 99810
115 412 3850
115 481 58010
115 987 3360
115 1366 12370
115 3330 31640
115 3526 50970
115 5574 24220
115 6329 6120
115 6374 82950
115 7435 720
115 7627 21320
115 7828 72850
115 7908 62270
115 8694 47960
115 8806 16110
115 8817 42520
115 9508 63700
116 117 7200
116 215 10660
116 228 37190
116 364 46010
116 379 18090
116 1272 45600
116 1331 10190
116 1642 87750
116 2068 78630
116 2384 54170
116 2440 43690
116 2486 42720
116 2616 9890
116 3476 12340
116 5264 72520
116 5272 86290
116 5315 11370
116 6462 27700
116 6647 47570
116 6661 38250
116 6664 290
116 6883 87070
116 7026 90730
116 8948 27920
116 9259 79860
116 9381 46110
117 118 26470
117 283 5480
117 590 4670
117 916 81120
117 1165 46950
117 1168 89690
117 1526 69870
117 1570 4480
117 1875 81680
117 1962 54420
117 2120 31440
117 2139 13030
117 2314 42350
117 2671 1890
117 2870 50300
117 2874 87260
117 3053 40050
117 3334 98250
117 3689 11670
117 3698 33140
117 5349 24550
117 6447 31700
117 6506 3330
117 7047 81010
117 7172 65290
117 7514 10760
117 7906 98910
117 8156 37570
117 8268 25930
117 8498 61110
117 8620 63380
117 8658 50470
117 8883 11930
117 9918 95330
118 119 88210
118 911 12060
118 1172 91140
118 1474 5560
118 1714 82250
118 1759 3900
118 1779 25120
118 1962 4080
118 1995 84170
118 2275 13420
118 2847 15380
118 3827 4980
118 4636 6670
118 4826 43540
118 5027 75850
118 5133 13380
118 5775 63210
118 6353 32010
118 6717 22780
118 8188 15130
119 120 56980
119 726 61040
119 754 54430
119 889 31680
119 1287 81980
119 1390 17790
119 2231 2020
119 2497 89100
119 3503 91820
119 4077 19440
119 4417 38240
119 4734 20930
119 5472 5710
119 5664 25870
119 5680 56200
119 5897 47680
119 5912 45210
119 6540 39300
119 7205 90950
119 7661 26920
119 8403 30640
119 8725 56310
119 8880 86370
119 9241 72670
119 9488 17830
119 9685 4090
119 9758 3290
120 121 53680
120 734 50450
120 1099 14350
120 1853 19720
120 1880 8970
120 2061 47340
120 3537 25990
120 6010 87880
120 6497 93070
120 7379 29180
120 8376 35990
120 8554 21910
120 8685 98050
120 8764 87590
120 8968 88970
120 9539 97330
120 9777 21020
121 122 87880
121 190 63040
121 785 39700
121 994 22510
121 1562 64750
121 1670 80520
121 2627 21780
121 4479 25510
121 4813 99500
121 4852 66850
121 5238 20140
121 5572 63400
121 5823 69780
121 6968 90660
121 7451 19340
121 8248 52840
121 8764 40990
121 9221 29550
121 9260 75020
121 9553 62050
121 9920 63780
122 123 88840
122 215 59520
122 1347 89060
122 1417 5100
122 1566 11320
122 1953 72440
122 2123 40900
122 2320 45660
122 2485 95590
122 2751 51990
122 2882 80780
122 4188 98320
122 4776 56610
122 4891 52910
122 5311 44470
122 5562 77970
122 5622 21430
122 5708 51660
122 5917 87200
122 6142 88280
122 6445 94540
122 7831 27310
122 8057 94830
122 8093 82510
122 9216 97290
122 9685 98860
122 9722 82540
122 9952 12000
123 124 69470
123 154 40330
123 212 16030
123 275 44640
123 575 19270
123 1130 16160
123 1959 37030
123 2000 72080
123 2067 34530
123 2734 93310
123 2768 20630
123 3253 82030
123 3409 71390
123 4026 11910
123 5339 11310
123 5402 25280
123 6038 87250
123 6325 27130
123 7534 32310
123 7703 20390
123 7994 13660
123 8002 57540
123 8167 57630
123 8519 73710
123 8932 77030
123 9047 10760
123 9791 48900
124 125 86350
124 430 35340
124 544 4360
124 599 71500
124 675 50380
124 732 20460
124 1191 20410
124 1288 33470
124 1762 26750
124 4707 33400
124 5160 21550
124 5417 27640
124 5553 32400
124 5607 15720
124 5659 590
124 6214 63150
124 6396 28820
124 6793 81660
124 7145 50320
124 7256 81140
124 7546 52370
124 7811 97660
124 7911 57760
124 8358 19280
124 8635 73530
124 9188 75210
124 9405 73620
124 9637 45290
125 126 6680
125 444 39390
125 689 37430
125 966 26120
125 1027 20630
125 1159 10700
125 1366 24340
125 1463 27250
125 1707 96940
125 1894 44520
125 1907 20460
125 1924 40250
125 1947 86080
125 2342 66800
125 2921 84920
125 2990 25210
125 3317 25260
125 3682 14280
125 4211 85780
125 4309 17890
125 4582 12470
125 5045 15520
125 5272 15210
125 5407 50760
125 5894 25590
125 6125 64360
125 6704 67150
125 7584 480
125 8497 860
125 9667 28790
126 127 26210
126 180 2130
126 808 60070
126 1795 50930
126 1850 2360
126 2144 26800
126 2235 87400
126 2733 63750
126 2844 68340
126 2913 14620
126 3220 13280
126 3287 30110
126 3399 69610
126 5128 3920
126 5937 6080
126 6245 16530
126 6349 73680
126 6351 910
126 8111 5450
126 8631 10610
126 8736 34100
126 9094 93070
126 9297 38100
126 9583 66100
127 128 5340
127 179 22660
127 457 94000
127 483 24650
127 765 70110
127 804 62520
127 1317 27040
127 1331 12450
127 1458 76270
127 1655 64170
127 1746 16990
127 1782 15300
127 2155 32890
127 2214 49150
127 4567 14590
127 5673 53970
127 5688 4250
127 5797 16780
127 6059 63220
127 6528 66530
127 6668 40100
127 6977 32570
127 7246 26350
127 7619 93260
127 7879 55730
128 129 99750
128 386 32430
128 1124 83860
128 1270 18390
128 1455 65690
128 1636 68970
128 2124 47010
128 2162 83640
128 2333 51770
128 3676 74430
128 3797 66300
128 4890 31480
128 4920 83000
128 6133 87930
128 6230 8190
128 7943 28740
128 8393 67210
128 8698 33300
128 9142 37910
128 9506 65770
128 9914 94920
129 130 67170
129 675 45160
129 882 16050
129 1312 62260
129 1506 19400
129 1944 49090
129 3161 23380
129 3718 5450
129 4122 77710
129 4347 84700
129 5302 14330
129 5412 62740
129 5799 6820
129 6219 94490
129 6827 45200
129 7206 46330
129 7733 20510
129 7931 96690
129 8758 49010
129 9136 50460
129 9333 29740
129 9371 69110
129 9473 46200
130 131 68160
130 550 41000
130 588 52170
130 679 12780
130 719 25880
130 1201 32520
130 1428 80560
130 1433 97410
130 1670 5120
130 2801 15800
130 3373 78140
130 3473 46460
130 3815 2160
130 6352 23490
130 8793 5460
130 8934 41900
130 9007 4030
130 9194 73860
131 132 64340
131 429 32450
131 1051 65490
131 1386 23550
131 1492 18090
131 1934 97080
131 2259 7120
131 2343 25860
131 2688 19700
131 3317 47560
131 4069 11980
131 6144 18170
131 6153 67510
131 6423 59880
131 6728 79240
131 6852 90680
131 7246 56090
131 7604 48660
131 7988 76330
131 8139 8170
131 8158 61830
131 8355 62490
131 9057 41760
131 9074 87220
132 133 63180
132 326 93240
132 478 13450
132 1083 34730
132 1415 63000
132 1524 59240
132 2055 42180
132 3049 26050
132 3149 59060
132 3752 22250
132 4592 24180
132 6137 110
132 6668 4550
132 6802 65890
132 6820 39120
132 8408 26170
132 9424 19800
133 134 9800
133 203 98820
133 1219 21020
133 1880 26460
133 2151 45960
133 2447 89870
133 2987 10130
133 3393 89530
133 3412 41480
133 3422 31460
133 3443 96110
133 3481 51620
133 3722 13840
133 4777 16640
133 4967 20290
133 5938 10660
133 6137 22610
133 6307 43740
133 6383 44620
133 6471 63310
133 7113 43200
133 7878 81340
133 7966 78320
133 8097 77320
133 8632 89810
133 8961 28790
133 9112 54910
133 9286 54870
133 9425 99400
133 9921 67190
134 135 13720
134 451 89920
134 677 36140
134 1092 50330
134 1133 80990
134 1352 63950
134 1446 15580
134 1712 34110
134 1790 56500
134 1835 37190
134 2008 34580
134 2317 17330
134 2732 24230
134 3253 27710
134 3555 14560
134 3840 54410
134 3900 51760
134 5842 67780
134 5934 89350
134 6189 35360
134 6483 4500
134 6849 23660
134 7252 10940
134 7492 61240
134 7499 52520
134 7942 96000
134 8279 84240
134 8453 64440
134 8633 8360
134 8678 52500
134 9091 12150
134 9489 85970
134 9575 71320
134 9653 80130
134 9672 43370
135 136 370
135 520 56580
135 1073 79900
135 1239 8970
135 3141 76520
135 3212 35020
135 3378 97440
135 4015 49930
135 4124 31850
135 4126 19650
135 4236 82090
135 4822 77170
135 5478 24450
135 5541 75010
135 6050 25850
135 6616 15270
135 6696 62790
135 6813 25220
135 7690 92580
135 7705 79370
135 8047 79330
135 8166 4660
135 8363 22350
135 8815 31180
135 9108 27860
135 9234 1830
136 137 8360
136 636 89860
136 998 16410
136 1573 59630
136 2925 54280
136 3300 33810
136 3471 36590
136 3645 47800
136 3906 61640
136 6054 13200
136 6257 2640
136 6534 61520
136 8240 1800
136 8878 94960
136 9009 61370
136 9588 79840
137 138 27280
137 520 32940
137 629 89680
137 754 72250
137 1352 40840
137 2639 90190
137 2673 58090
137 2810 77750
137 3719 49380
137 6179 13490
137 6327 12210
137 6377 42860
137 7657 26880
137 7995 67650
137 8400 65690
137 9794 70460
138 139 77410
138 760 89840
138 1575 56050
138 1596 12500
138 1612 13610
138 2036 93000
138 2159 7030
138 2200 66880
138 2284 15210
138 3351 68770
138 4336 18630
138 4629 31030
138 5198 16550
138 5759 67030
138 7701 66650
138 7777 75950
138 8211 16770
138 9788 38560
139 140 25820
139 789 50950
139 1163 16020
139 1748 40390
139 2367 81010
139 2576 77380
139 3175 92100
139 3341 72010
139 3508 28700
139 6085 18370
139 7107 97120
139 8225 60810
140 141 23330
140 361 10250
140 997 33840
140 1145 9480
140 1507 94470
140 5585 85990
140 5614 75130
140 5644 8170
140 5994 97150
